# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416266629;sda;31.23;0.00;7310.79;234.13;1.20;38.34;0.29;0.92
axle;60;1416266689;sda;4.01;0.00;717.31;178.82;0.02;6.11;0.32;0.13
axle;60;1416266749;sda;2.47;0.00;324.60;131.24;0.01;4.59;0.24;0.06
axle;60;1416266809;sda;1.17;0.00;81.51;69.83;0.00;0.00;0.00;0.00
axle;60;1416266869;sda;1.08;0.00;61.62;56.86;0.00;0.00;0.00;0.00
axle;60;1416266929;sda;1.13;0.00;83.49;73.65;0.00;0.06;0.06;0.01
axle;60;1416266989;sda;1.72;0.00;118.67;69.13;0.00;1.13;0.16;0.03
axle;60;1416267049;sda;1.18;0.00;92.18;77.86;0.00;0.39;0.23;0.03
axle;60;1416267109;sda;1.35;0.00;60.39;44.74;0.00;0.00;0.00;0.00
axle;60;1416267169;sda;0.93;0.00;44.66;47.86;0.00;0.07;0.07;0.01
axle;60;1416267229;sda;1.35;0.00;87.39;64.69;0.00;0.00;0.00;0.00
