# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
axle;59;1416267453;-60141.80;0.56;35498.60
axle;60;1416267513;-3013.23;0.35;433.35
axle;59;1416267573;-755.00;0.27;-159.75
axle;60;1416267633;5624.45;0.25;195.92
axle;60;1416267693;-10821.91;0.27;15.64
axle;59;1416267753;3179.31;0.30;2585.28
axle;59;1416267813;5645.75;0.35;-2318.94
axle;60;1416267873;9225.23;0.20;107.51
axle;60;1416267933;-8323.01;0.27;217.00
axle;60;1416267993;-537.53;0.22;38.18
axle;59;1416268053;1518.70;0.40;176.10
axle;60;1416268113;-7993.24;0.23;131.42
